-19.1312, 8.99929, -0.00150195
-19.1112, 8.99926, -0.00104738
-19.0912, 8.99924, -0.00151085
-19.0712, 8.99922, -0.00140253
-19.0512, 8.99922, 0.00299532
-19.0312, 8.99928, 0.00167806
-19.0112, 8.9993, 0.00221057
-18.9912, 8.99934, 0.00256259
-18.9612, 8.99938, -0.000786007
-18.9412, 8.99936, -0.000629916
-18.9212, 8.99936, 0.00227242
-18.9012, 8.9994, 0.000296471
-18.8812, 8.9994, -0.00126617
-18.8612, 8.99937, -0.00150698
-18.8312, 8.99928, -0.0038666
-18.8112, 8.99921, -0.00254388
-18.7912, 8.99918, 0.00255284
-18.7712, 8.99924, 0.00249101
-18.7512, 8.99927, 0.00169457
-18.7312, 8.99929, -0.00148728
-18.7112, 8.99925, -0.00233198
-18.6912, 8.99921, -0.0013692
-18.6712, 8.99919, -0.000474932
-18.6512, 8.99918, -0.000215289
-18.6312, 8.99918, -0.000141404
-18.6112, 8.99919, 0.000912298
-18.5912, 8.99921, 0.00113101
-18.5712, 8.99924, 0.00157224
-18.5512, 8.99926, -5.62426e-05
-18.5312, 8.99926, -0.000859919
-18.5012, 8.99922, -0.00283176
-18.4812, 8.99916, -0.00441076
-18.4712, 8.99913, -0.00283339
-18.4412, 8.9991, 0.0014957
-18.4212, 8.99917, 0.00522681
-18.4012, 8.99931, 0.00977673
-18.3812, 8.99953, 0.0134721
-18.3612, 8.99984, 0.0159882
-18.3412, 9.00019, 0.0202055
-18.3212, 9.00062, 0.0226954
-18.3012, 9.0011, 0.0249853
-18.2812, 9.00163, 0.0280529
-18.2612, 9.00223, 0.0318162
-18.2412, 9.00291, 0.037069
-18.2213, 9.00368, 0.0410439
-18.1913, 9.005, 0.0458955
-18.1713, 9.00595, 0.0491343
-18.1513, 9.00696, 0.0521099
-18.1314, 9.00803, 0.0549373
-18.1114, 9.00914, 0.0572182
-18.0914, 9.01031, 0.0594444
-18.0715, 9.01152, 0.0616865
-18.0515, 9.01278, 0.063941
-18.0315, 9.0141, 0.0681377
-18.0116, 9.01548, 0.0696204
-17.9916, 9.0169, 0.0745253
-17.9717, 9.01842, 0.0767215
-17.9518, 9.02, 0.082493
-17.9318, 9.02168, 0.0851676
-17.9119, 9.02341, 0.0869683
-17.892, 9.02517, 0.0895468
-17.8721, 9.027, 0.0928071
-17.8522, 9.02887, 0.0954179
-17.8223, 9.03181, 0.0995414
-17.8124, 9.03281, 0.101345
-17.7825, 9.03589, 0.106403
-17.7626, 9.03804, 0.108147
-17.7427, 9.04022, 0.109765
-17.7229, 9.04243, 0.112684
-17.703, 9.0447, 0.116047
-17.6831, 9.04706, 0.121581
-17.6534, 9.05075, 0.125637
-17.6335, 9.05328, 0.12938
-17.6137, 9.05589, 0.130418
-17.5939, 9.05851, 0.130643
-17.574, 9.06114, 0.13268
-17.5542, 9.06381, 0.134685
-17.5344, 9.06652, 0.139003
-17.5146, 9.06933, 0.141188
-17.4948, 9.07217, 0.145244
-17.475, 9.07508, 0.147086
-17.4552, 9.07803, 0.149211
-17.4355, 9.08103, 0.151179
-17.4157, 9.08407, 0.155132
-17.3959, 9.08719, 0.158674
-17.3762, 9.09038, 0.161393
-17.3565, 9.09363, 0.162291
-17.3367, 9.0969, 0.165153
-17.317, 9.10022, 0.16688
-17.2973, 9.10357, 0.170552
-17.2776, 9.107, 0.173579
-17.2579, 9.11048, 0.176929
-17.2382, 9.11403, 0.179266
-17.2185, 9.11764, 0.183843
-17.1989, 9.12132, 0.185338
-17.1792, 9.12504, 0.188894
-17.1596, 9.12881, 0.19061
-17.14, 9.13264, 0.193614
-17.1203, 9.13651, 0.195832
-17.1007, 9.14043, 0.198734
-17.0811, 9.1444, 0.201576
-17.0615, 9.14844, 0.204398
-17.042, 9.15253, 0.206524
-17.0126, 9.15874, 0.210409
-16.9931, 9.16295, 0.214144
-16.9735, 9.16723, 0.216599
-16.954, 9.17157, 0.221014
-16.9345, 9.17599, 0.225195
-16.915, 9.18048, 0.228831
-16.8955, 9.18505, 0.230656
-16.8761, 9.18963, 0.22946
-16.8566, 9.1942, 0.231842
-16.8371, 9.19882, 0.233294
-16.8177, 9.20346, 0.235503
-16.7982, 9.20816, 0.23916
-16.7788, 9.21291, 0.239427
-16.7594, 9.21769, 0.244033
-16.74, 9.22254, 0.246128
-16.7206, 9.22745, 0.250525
-16.7012, 9.23244, 0.253513
-16.6819, 9.23749, 0.256133
-16.6625, 9.2426, 0.260356
-16.6432, 9.2478, 0.26585
-16.624, 9.25309, 0.268773
-16.6047, 9.25845, 0.271131
-16.5854, 9.26383, 0.273735
-16.5662, 9.26929, 0.278829
-16.547, 9.27485, 0.285915
-16.5278, 9.28054, 0.290919
-16.5086, 9.28631, 0.296795
-16.4895, 9.29221, 0.302558
-16.4705, 9.29822, 0.308361
-16.4514, 9.30432, 0.311266
-16.4324, 9.31051, 0.316948
-16.4134, 9.3168, 0.321906
-16.3944, 9.32316, 0.324075
-16.3755, 9.32958, 0.329122
-16.3566, 9.33607, 0.332601
-16.3377, 9.34263, 0.336301
-16.3188, 9.34926, 0.340835
-16.3, 9.35598, 0.346356
-16.2812, 9.36281, 0.350204
-16.2624, 9.36971, 0.353825
-16.2437, 9.37667, 0.357678
-16.2249, 9.3837, 0.35635
-16.2062, 9.39063, 0.351154
-16.1874, 9.39757, 0.356614
-16.1687, 9.40463, 0.364962
-16.1408, 9.41553, 0.378865
-16.1222, 9.42297, 0.384256
-16.1037, 9.43051, 0.390051
-16.0852, 9.43819, 0.397244
-16.0668, 9.44595, 0.396454
-16.0483, 9.45365, 0.395812
-16.0299, 9.46145, 0.403719
-16.0115, 9.46935, 0.411935
-15.9932, 9.47744, 0.420953
-15.975, 9.4857, 0.428935
-15.9569, 9.49406, 0.432102
-15.9387, 9.50249, 0.439042
-15.9206, 9.51103, 0.446096
-15.9026, 9.51972, 0.454363
-15.8847, 9.52857, 0.459955
-15.8668, 9.53749, 0.466298
-15.8489, 9.54652, 0.470147
-15.8311, 9.55563, 0.475004
-15.8134, 9.56483, 0.480671
-15.7957, 9.57411, 0.484946
-15.778, 9.58348, 0.488246
-15.7603, 9.59288, 0.490836
-15.7427, 9.60234, 0.494121
-15.7251, 9.61188, 0.50004
-15.7076, 9.62151, 0.503649
-15.6901, 9.63119, 0.506598
-15.6726, 9.64094, 0.512348
-15.6552, 9.65079, 0.515959
-15.6379, 9.66071, 0.51868
-15.6205, 9.67066, 0.522384
-15.6032, 9.68067, 0.525339
-15.5859, 9.69075, 0.530184
-15.5687, 9.7009, 0.533996
-15.5515, 9.71112, 0.539826
-15.5344, 9.72145, 0.545272
-15.5173, 9.73186, 0.550115
-15.5003, 9.74236, 0.554711
-15.4833, 9.75292, 0.560246
-15.4664, 9.7636, 0.565625
-15.4495, 9.77437, 0.570473
-15.4327, 9.78521, 0.576958
-15.416, 9.79616, 0.580402
-15.391, 9.81269, 0.585967
-15.3743, 9.82379, 0.591217
-15.3577, 9.83497, 0.593254
-15.3412, 9.84618, 0.596269
-15.3246, 9.85745, 0.601686
-15.3082, 9.86881, 0.607425
-15.2918, 9.88026, 0.609735
-15.2754, 9.89174, 0.613433
-15.2591, 9.90328, 0.616045
-15.2428, 9.91488, 0.622134
-15.2265, 9.92656, 0.625627
-15.2104, 9.9383, 0.631423
-15.1942, 9.95015, 0.636364
-15.1782, 9.96208, 0.641498
-15.1622, 9.97408, 0.646877
-15.1463, 9.98618, 0.652336
-15.1304, 9.99836, 0.657403
-15.1146, 10.0106, 0.662179
-15.0989, 10.023, 0.668689
-15.0832, 10.0354, 0.673935
-15.0676, 10.0479, 0.679189
-15.0521, 10.0605, 0.681981
-15.0366, 10.0732, 0.686832
-15.0211, 10.0859, 0.693154
-15.0058, 10.0987, 0.697995
-14.9905, 10.1116, 0.702923
-14.9753, 10.1246, 0.706684
-14.9525, 10.1441, 0.714995
-14.9375, 10.1573, 0.720099
-14.9225, 10.1705, 0.725043
-14.9075, 10.1838, 0.730294
-14.8927, 10.1972, 0.734354
-14.8779, 10.2106, 0.740147
-14.8631, 10.2241, 0.745026
-14.8484, 10.2377, 0.750236
-14.8338, 10.2514, 0.75296
-14.8193, 10.2651, 0.757496
-14.8049, 10.279, 0.776855
-14.7907, 10.2931, 0.782686
-14.7765, 10.3072, 0.787661
-14.7625, 10.3215, 0.806085
-14.7488, 10.3361, 0.824232
-14.7353, 10.3508, 0.831161
-14.7218, 10.3656, 0.836553
-14.7085, 10.3805, 0.842196
-14.6952, 10.3954, 0.848834
-14.682, 10.4105, 0.855588
-14.6689, 10.4256, 0.861151
-14.6559, 10.4408, 0.866938
-14.643, 10.4561, 0.86843
-14.6301, 10.4713, 0.868358
-14.6172, 10.4866, 0.874139
-14.6044, 10.502, 0.878098
-14.5917, 10.5174, 0.881712
-14.579, 10.5329, 0.88781
-14.5664, 10.5484, 0.894495
-14.554, 10.5641, 0.900676
-14.5416, 10.5798, 0.90847
-14.5294, 10.5956, 0.915954
-14.5172, 10.6115, 0.922871
-14.5052, 10.6275, 0.929061
-14.4933, 10.6436, 0.934832
-14.4815, 10.6597, 0.937711
-14.4697, 10.6758, 0.942418
-14.4579, 10.692, 0.946131
-14.4463, 10.7083, 0.953008
-14.4348, 10.7246, 0.958024
-14.4233, 10.741, 0.963389
-14.4119, 10.7575, 0.970416
-14.4007, 10.774, 0.975005
-14.3951, 10.7823, 0.977466
-14.3784, 10.8072, 0.985196
-14.3674, 10.8239, 0.989167
-14.3564, 10.8406, 0.991267
-14.3509, 10.849, 0.992716
-14.3346, 10.8742, 0.995443
-14.3237, 10.891, 0.99779
-14.3129, 10.9078, 1.00442
-14.3022, 10.9247, 1.01041
-14.2917, 10.9417, 1.01717
-14.2812, 10.9587, 1.02075
-14.2708, 10.9758, 1.02275
-14.2604, 10.9929, 1.02877
-14.2501, 11.01, 1.03124
-14.2398, 11.0272, 1.03557
-14.2297, 11.0444, 1.03841
-14.2196, 11.0617, 1.04161
-14.2095, 11.079, 1.04325
-14.1994, 11.0962, 1.04503
-14.1894, 11.1136, 1.04726
-14.1794, 11.1309, 1.04876
-14.1695, 11.1482, 1.04979
-14.1595, 11.1656, 1.05298
-14.1497, 11.183, 1.05539
-14.1398, 11.2004, 1.05993
-14.1301, 11.2179, 1.06248
-14.1204, 11.2354, 1.06609
-14.1108, 11.2529, 1.07237
-14.1012, 11.2705, 1.07565
-14.0918, 11.2881, 1.08108
-14.0824, 11.3058, 1.08657
-14.0732, 11.3235, 1.09014
-14.0639, 11.3412, 1.09463
-14.0548, 11.359, 1.09821
-14.0458, 11.3769, 1.10253
-14.0368, 11.3947, 1.1065
-14.0279, 11.4126, 1.11191
-14.019, 11.4306, 1.11499
-14.0103, 11.4486, 1.12255
-14.0017, 11.4666, 1.12623
-13.9931, 11.4847, 1.1275
-13.9846, 11.5028, 1.13282
-13.9761, 11.5209, 1.13686
-13.9677, 11.5391, 1.1395
-13.9594, 11.5573, 1.14273
-13.9511, 11.5755, 1.1447
-13.9429, 11.5937, 1.14783
-13.9347, 11.6119, 1.14853
-13.9265, 11.6302, 1.15072
-13.9184, 11.6485, 1.15644
-13.9104, 11.6668, 1.15911
-13.9024, 11.6851, 1.16097
-13.8944, 11.7035, 1.16272
-13.8865, 11.7218, 1.16549
-13.8787, 11.7402, 1.16908
-13.8709, 11.7586, 1.17183
-13.8631, 11.7771, 1.17418
-13.8554, 11.7955, 1.17743
-13.8478, 11.814, 1.18165
-13.8402, 11.8325, 1.18413
-13.8327, 11.8511, 1.18633
-13.8252, 11.8696, 1.18953
-13.8178, 11.8882, 1.19096
-13.8104, 11.9068, 1.19421
-13.8031, 11.9254, 1.19731
-13.7958, 11.944, 1.19962
-13.7886, 11.9627, 1.2043
-13.7815, 11.9814, 1.20752
-13.7744, 12.0001, 1.21107
-13.7674, 12.0188, 1.21501
-13.7605, 12.0376, 1.2205
-13.7537, 12.0564, 1.22671
-13.747, 12.0752, 1.2317
-13.7404, 12.0941, 1.2359
-13.7339, 12.113, 1.24028
-13.7274, 12.1319, 1.24443
-13.7211, 12.1509, 1.25046
-13.7148, 12.1699, 1.2538
-13.7086, 12.1889, 1.25754
-13.7025, 12.208, 1.26147
-13.6964, 12.227, 1.2632
-13.6904, 12.2461, 1.26551
-13.6844, 12.2652, 1.26669
-13.6784, 12.2842, 1.2677
-13.6724, 12.3033, 1.26667
-13.6664, 12.3224, 1.26844
-13.6605, 12.3415, 1.27024
-13.6546, 12.3606, 1.26981
-13.6487, 12.3797, 1.27086
-13.6428, 12.3988, 1.27127
-13.6369, 12.4179, 1.27152
-13.631, 12.437, 1.27131
-13.6251, 12.4562, 1.27219
-13.6192, 12.4753, 1.2732
-13.6133, 12.4944, 1.27447
-13.6075, 12.5135, 1.27642
-13.6017, 12.5327, 1.27739
-13.596, 12.5518, 1.27813
-13.5902, 12.571, 1.28014
-13.5845, 12.5901, 1.2807
-13.5788, 12.6093, 1.28198
-13.5731, 12.6285, 1.2822
-13.5674, 12.6477, 1.28381
-13.5617, 12.6668, 1.28168
-13.556, 12.686, 1.28296
-13.5504, 12.7052, 1.28448
-13.5447, 12.7244, 1.28819
-13.5392, 12.7436, 1.28875
-13.5336, 12.7628, 1.29002
-13.5281, 12.782, 1.29064
-13.5226, 12.8012, 1.29294
-13.5171, 12.8205, 1.29255
-13.5116, 12.8397, 1.2938
-13.5061, 12.859, 1.29483
-13.5007, 12.8782, 1.29626
-13.4953, 12.8975, 1.29726
-13.4899, 12.9167, 1.29847
-13.4845, 12.936, 1.29909
-13.4792, 12.9553, 1.29993
-13.4738, 12.9745, 1.30345
-13.4686, 12.9938, 1.3025
-13.4633, 13.0131, 1.30305
-13.458, 13.0324, 1.30258
-13.4527, 13.0517, 1.3021
-13.4474, 13.071, 1.30261
-13.4421, 13.0902, 1.30178
-13.4367, 13.1095, 1.30109
-13.4315, 13.1288, 1.30489
-13.4262, 13.1481, 1.30842
-13.4211, 13.1674, 1.30769
-13.4159, 13.1868, 1.30929
-13.4107, 13.2061, 1.30938
-13.4056, 13.2254, 1.31026
-13.4004, 13.2447, 1.31228
-13.3953, 13.2641, 1.31503
-13.3903, 13.2834, 1.31697
-13.3853, 13.3028, 1.32018
-13.3803, 13.3222, 1.32153
-13.3754, 13.3416, 1.32426
-13.3705, 13.361, 1.32588
-13.3657, 13.3804, 1.32698
-13.3609, 13.3998, 1.32706
-13.3561, 13.4192, 1.32902
-13.3513, 13.4386, 1.32952
-13.3465, 13.458, 1.32976
-13.3417, 13.4774, 1.33094
-13.337, 13.4969, 1.33114
-13.3322, 13.5163, 1.33167
-13.3275, 13.5357, 1.33033
-13.3227, 13.5552, 1.3321
-13.318, 13.5746, 1.33183
-13.3133, 13.594, 1.3322
-13.3086, 13.6135, 1.33554
-13.3039, 13.6329, 1.33613
-13.2993, 13.6524, 1.33907
-13.2947, 13.6718, 1.34001
-13.2901, 13.6913, 1.3423
-13.2856, 13.7108, 1.34282
-13.2811, 13.7303, 1.34328
-13.2766, 13.7498, 1.34341
-13.2721, 13.7692, 1.34323
-13.2676, 13.7887, 1.34459
-13.2631, 13.8082, 1.34511
-13.2586, 13.8277, 1.34481
-13.2542, 13.8472, 1.34554
-13.2497, 13.8667, 1.34753
-13.2453, 13.8862, 1.34691
-13.2409, 13.9057, 1.34635
-13.2364, 13.9252, 1.34692
-13.232, 13.9447, 1.34893
-13.2276, 13.9642, 1.34997
-13.2232, 13.9837, 1.35304
-13.2189, 14.0033, 1.35429
-13.2147, 14.0228, 1.35535
-13.2104, 14.0424, 1.35444
-13.2061, 14.0619, 1.35666
-13.2019, 14.0814, 1.35569
-13.1976, 14.101, 1.35587
-13.1933, 14.1205, 1.35374
-13.189, 14.14, 1.35538
-13.1848, 14.1596, 1.35618
-13.1805, 14.1791, 1.35686
-13.1763, 14.1987, 1.35651
-13.172, 14.2182, 1.35811
-13.1678, 14.2378, 1.35978
-13.1636, 14.2573, 1.36055
-13.1595, 14.2769, 1.36306
-13.1554, 14.2965, 1.36142
-13.1512, 14.316, 1.3632
-13.1471, 14.3356, 1.36432
-13.143, 14.3552, 1.36481
-13.1389, 14.3747, 1.36595
-13.1348, 14.3943, 1.36786
-13.1308, 14.4139, 1.3682
-13.1268, 14.4335, 1.3683
-13.1228, 14.4531, 1.37002
-13.1188, 14.4727, 1.37401
-13.1149, 14.4923, 1.37255
-13.111, 14.5119, 1.37322
-13.1071, 14.5315, 1.37334
-13.1031, 14.5512, 1.37728
-13.0993, 14.5708, 1.37543
-13.0954, 14.5904, 1.37753
-13.0916, 14.61, 1.37783
-13.0878, 14.6297, 1.37872
-13.084, 14.6493, 1.38029
-13.0802, 14.6689, 1.38211
-13.0764, 14.6886, 1.38478
-13.0728, 14.7083, 1.38499
-13.0691, 14.7279, 1.38704
-13.0654, 14.7476, 1.38939
-13.0618, 14.7673, 1.39199
-13.0583, 14.7869, 1.39236
-13.0547, 14.8066, 1.39152
-13.0512, 14.8263, 1.39127
-13.0476, 14.846, 1.3922
-13.0441, 14.8657, 1.39348
-13.0406, 14.8853, 1.39453
-13.0371, 14.905, 1.39724
-13.0336, 14.9247, 1.39833
-13.0302, 14.9444, 1.39915
-13.0268, 14.9642, 1.40174
-13.0234, 14.9839, 1.40199
-13.02, 15.0036, 1.3934
-13.0163, 15.0232, 1.3755
-13.0123, 15.0428, 1.35542
-13.0085, 15.0593, 1.33656
-13.0075, 15.0635, 1.33121
